time,ecg
732.457,-0.65
732.458,-0.671875
732.459,-0.678125
732.46,-0.6875
732.461,-0.678125
732.462,-0.640625
732.463,-0.659375
732.464,-0.653125
732.465,-0.646875
732.466,-0.675
732.467,-0.6625
732.468,-0.684375
732.469,-0.675
732.47,-0.69375
732.471,-0.671875
732.472,-0.671875
732.473,-0.70625
732.474,-0.69375
732.475,-0.6875
732.476,-0.684375
732.477,-0.696875
732.478,-0.690625
732.479,-0.6875
732.48,-0.646875
732.481,-0.646875
732.482,-0.646875
732.483,-0.65
732.484,-0.640625
732.485,-0.653125
732.486,-0.64375
732.487,-0.640625
732.488,-0.6375
732.489,-0.63125
732.49,-0.653125
732.491,-0.640625
732.492,-0.65
732.493,-0.625
732.494,-0.625
732.495,-0.603125
732.496,-0.60625
732.497,-0.603125
732.498,-0.596875
732.499,-0.59375
732.5,-0.571875
732.501,-0.559375
732.502,-0.565625
732.503,-0.559375
732.504,-0.534375
732.505,-0.546875
732.506,-0.540625
732.507,-0.55
732.508,-0.534375
732.509,-0.553125
732.51,-0.528125
732.511,-0.5375
732.512,-0.553125
732.513,-0.54375
732.514,-0.553125
732.515,-0.540625
732.516,-0.525
732.517,-0.503125
732.518,-0.55625
732.519,-0.5125
732.52,-0.51875
732.521,-0.521875
732.522,-0.521875
732.523,-0.546875
732.524,-0.55
732.525,-0.540625
732.526,-0.55
732.527,-0.571875
732.528,-0.58125
732.529,-0.584375
732.53,-0.56875
732.531,-0.571875
732.532,-0.53125
732.533,-0.540625
732.534,-0.540625
732.535,-0.521875
732.536,-0.540625
732.537,-0.559375
732.538,-0.5375
732.539,-0.590625
732.54,-0.6125
732.541,-0.596875
732.542,-0.609375
732.543,-0.590625
732.544,-0.61875
732.545,-0.615625
732.546,-0.640625
732.547,-0.63125
732.548,-0.64375
732.549,-0.659375
732.55,-0.70625
732.551,-0.71875
732.552,-0.734375
732.553,-0.734375
732.554,-0.771875
732.555,-0.7625
732.556,-0.746875
732.557,-0.725
732.558,-0.6875
732.559,-0.703125
732.56,-0.7125
732.561,-0.728125
732.562,-0.734375
732.563,-0.740625
732.564,-0.734375
732.565,-0.7375
732.566,-0.7625
732.567,-0.771875
732.568,-0.7875
732.569,-0.771875
732.57,-0.771875
732.571,-0.76875
732.572,-0.79375
732.573,-0.775
732.574,-0.765625
732.575,-0.76875
732.576,-0.78125
732.577,-0.765625
732.578,-0.765625
732.579,-0.796875
732.58,-0.75625
732.581,-0.784375
732.582,-0.759375
732.583,-0.771875
732.584,-0.765625
732.585,-0.76875
732.586,-0.7625
732.587,-0.759375
732.588,-0.74375
732.589,-0.75
732.59,-0.775
732.591,-0.734375
732.592,-0.728125
732.593,-0.728125
732.594,-0.721875
732.595,-0.696875
732.596,-0.7125
732.597,-0.7
732.598,-0.684375
732.599,-0.675
732.6,-0.696875
732.601,-0.684375
732.602,-0.684375
732.603,-0.678125
732.604,-0.6375
732.605,-0.675
732.606,-0.678125
732.607,-0.6875
732.608,-0.684375
732.609,-0.7
732.61,-0.690625
732.611,-0.7125
732.612,-0.740625
732.613,-0.740625
732.614,-0.74375
732.615,-0.784375
732.616,-0.79375
732.617,-0.81875
732.618,-0.859375
732.619,-0.853125
732.62,-0.875
732.621,-0.871875
732.622,-0.903125
732.623,-0.909375
732.624,-0.909375
732.625,-0.9
732.626,-0.903125
732.627,-0.86875
732.628,-0.85625
732.629,-0.834375
732.63,-0.815625
732.631,-0.803125
732.632,-0.771875
732.633,-0.7625
732.634,-0.728125
732.635,-0.728125
732.636,-0.68125
732.637,-0.615625
732.638,-0.553125
732.639,-0.534375
732.64,-0.446875
732.641,-0.375
732.642,-0.278125
732.643,-0.196875
732.644,-0.146875
732.645,-0.034375
732.646,0.034375
732.647,0.159375
732.648,0.2375
732.649,0.359375
732.65,0.496875
732.651,0.578125
732.652,0.653125
732.653,0.709375
732.654,0.753125
732.655,0.821875
732.656,0.8375
732.657,0.834375
732.658,0.840625
732.659,0.734375
732.66,0.659375
732.661,0.590625
732.662,0.528125
732.663,0.35
732.664,0.253125
732.665,0.178125
732.666,0.11875
732.667,0.0625
732.668,-0.059375
732.669,-0.153125
732.67,-0.265625
732.671,-0.315625
732.672,-0.4375
732.673,-0.503125
732.674,-0.6
732.675,-0.675
732.676,-0.728125
732.677,-0.746875
732.678,-0.796875
732.679,-0.815625
732.68,-0.81875
732.681,-0.821875
732.682,-0.83125
732.683,-0.834375
732.684,-0.85
732.685,-0.8625
732.686,-0.821875
732.687,-0.85
732.688,-0.784375
732.689,-0.7625
732.69,-0.76875
732.691,-0.75
732.692,-0.728125
732.693,-0.7375
732.694,-0.721875
732.695,-0.696875
732.696,-0.70625
732.697,-0.690625
732.698,-0.7125
732.699,-0.715625
732.7,-0.7375
732.701,-0.734375
732.702,-0.740625
732.703,-0.746875
732.704,-0.75625
732.705,-0.765625
732.706,-0.771875
732.707,-0.76875
732.708,-0.759375
732.709,-0.7625
732.71,-0.734375
732.711,-0.734375
732.712,-0.703125
732.713,-0.69375
732.714,-0.6875
732.715,-0.678125
732.716,-0.6625
732.717,-0.66875
732.718,-0.6625
732.719,-0.675
732.72,-0.65625
732.721,-0.684375
732.722,-0.65
732.723,-0.653125
732.724,-0.671875
732.725,-0.64375
732.726,-0.65625
732.727,-0.646875
732.728,-0.640625
732.729,-0.653125
732.73,-0.646875
732.731,-0.65
732.732,-0.653125
732.733,-0.665625
732.734,-0.64375
732.735,-0.671875
732.736,-0.65625
732.737,-0.66875
732.738,-0.659375
732.739,-0.678125
732.74,-0.65
732.741,-0.653125
732.742,-0.66875
732.743,-0.665625
732.744,-0.65625
732.745,-0.640625
732.746,-0.65625
732.747,-0.659375
732.748,-0.653125
732.749,-0.625
732.75,-0.634375
732.751,-0.625
732.752,-0.653125
732.753,-0.63125
732.754,-0.65625
732.755,-0.634375
732.756,-0.65625
732.757,-0.6625
732.758,-0.65625
732.759,-0.64375
732.76,-0.64375
732.761,-0.634375
732.762,-0.615625
732.763,-0.659375
732.764,-0.628125
732.765,-0.653125
732.766,-0.65
732.767,-0.640625
732.768,-0.659375
732.769,-0.640625
732.77,-0.621875
732.771,-0.609375
732.772,-0.590625
732.773,-0.584375
732.774,-0.590625
732.775,-0.58125
732.776,-0.5625
732.777,-0.55625
732.778,-0.56875
732.779,-0.546875
732.78,-0.546875
732.781,-0.553125
732.782,-0.534375
732.783,-0.521875
732.784,-0.521875
732.785,-0.521875
732.786,-0.4875
732.787,-0.490625
732.788,-0.471875
732.789,-0.4875
732.79,-0.478125
732.791,-0.503125
732.792,-0.490625
732.793,-0.546875
732.794,-0.528125
732.795,-0.528125
732.796,-0.55
732.797,-0.559375
732.798,-0.571875
732.799,-0.578125
732.8,-0.621875
732.801,-0.60625
732.802,-0.621875
732.803,-0.60625
732.804,-0.61875
732.805,-0.584375
732.806,-0.578125
732.807,-0.578125
732.808,-0.571875
732.809,-0.534375
732.81,-0.546875
732.811,-0.54375
732.812,-0.515625
732.813,-0.478125
732.814,-0.46875
732.815,-0.471875
732.816,-0.4125
732.817,-0.428125
732.818,-0.41875
732.819,-0.421875
732.82,-0.403125
732.821,-0.43125
732.822,-0.421875
732.823,-0.440625
732.824,-0.434375
732.825,-0.425
732.826,-0.41875
732.827,-0.384375
732.828,-0.375
732.829,-0.375
732.83,-0.35625
732.831,-0.33125
732.832,-0.353125
732.833,-0.328125
732.834,-0.303125
732.835,-0.303125
732.836,-0.325
732.837,-0.309375
732.838,-0.309375
732.839,-0.328125
732.84,-0.309375
732.841,-0.334375
732.842,-0.3
732.843,-0.303125
732.844,-0.278125
732.845,-0.271875
732.846,-0.29375
732.847,-0.296875
732.848,-0.309375
732.849,-0.275
732.85,-0.25625
732.851,-0.246875
732.852,-0.253125
732.853,-0.24375
732.854,-0.234375
732.855,-0.225
732.856,-0.246875
732.857,-0.23125
732.858,-0.2125
732.859,-0.221875
732.86,-0.240625
732.861,-0.240625
732.862,-0.253125
732.863,-0.278125
732.864,-0.253125
732.865,-0.25625
732.866,-0.2625
732.867,-0.275
732.868,-0.278125
732.869,-0.315625
732.87,-0.296875
732.871,-0.321875
732.872,-0.315625
732.873,-0.325
732.874,-0.321875
732.875,-0.353125
732.876,-0.325
732.877,-0.353125
732.878,-0.35
732.879,-0.3375
732.88,-0.321875
732.881,-0.296875
732.882,-0.290625
732.883,-0.3125
732.884,-0.3375
732.885,-0.35
732.886,-0.359375
732.887,-0.396875
732.888,-0.41875
732.889,-0.409375
732.89,-0.415625
732.891,-0.4125
732.892,-0.415625
732.893,-0.4125
732.894,-0.415625
732.895,-0.440625
732.896,-0.434375
732.897,-0.478125
732.898,-0.475
732.899,-0.49375
732.9,-0.478125
732.901,-0.484375
732.902,-0.5375
732.903,-0.53125
732.904,-0.528125
732.905,-0.540625
732.906,-0.56875
732.907,-0.553125
732.908,-0.58125
732.909,-0.55
732.91,-0.559375
732.911,-0.55625
732.912,-0.559375
732.913,-0.5625
732.914,-0.578125
732.915,-0.58125
732.916,-0.5625
732.917,-0.58125
732.918,-0.58125
732.919,-0.590625
732.92,-0.590625
732.921,-0.603125
732.922,-0.5625
732.923,-0.590625
732.924,-0.56875
732.925,-0.590625
732.926,-0.575
732.927,-0.575
732.928,-0.559375
732.929,-0.584375
732.93,-0.584375
732.931,-0.553125
732.932,-0.5625
732.933,-0.546875
732.934,-0.578125
732.935,-0.56875
732.936,-0.571875
732.937,-0.571875
732.938,-0.575
732.939,-0.559375
732.94,-0.58125
732.941,-0.603125
732.942,-0.578125
732.943,-0.603125
732.944,-0.615625
732.945,-0.578125
732.946,-0.5625
732.947,-0.584375
732.948,-0.584375
732.949,-0.5875
732.95,-0.6
732.951,-0.615625
732.952,-0.615625
732.953,-0.634375
732.954,-0.628125
732.955,-0.665625
732.956,-0.671875
732.957,-0.653125
732.958,-0.665625
732.959,-0.646875
732.96,-0.659375
732.961,-0.63125
732.962,-0.615625
732.963,-0.63125
732.964,-0.621875
732.965,-0.640625
732.966,-0.634375
732.967,-0.646875
732.968,-0.65625
732.969,-0.65625
732.97,-0.628125
732.971,-0.609375
732.972,-0.553125
732.973,-0.55625
732.974,-0.528125
732.975,-0.528125
732.976,-0.540625
732.977,-0.528125
732.978,-0.521875
732.979,-0.54375
732.98,-0.55
732.981,-0.559375
732.982,-0.5875
732.983,-0.61875
732.984,-0.63125
732.985,-0.63125
732.986,-0.659375
732.987,-0.659375
732.988,-0.684375
732.989,-0.6625
732.99,-0.671875
732.991,-0.696875
732.992,-0.70625
732.993,-0.703125
732.994,-0.721875
732.995,-0.709375
732.996,-0.678125
732.997,-0.665625
732.998,-0.665625
732.999,-0.671875
733.0,-0.640625
733.001,-0.6625
733.002,-0.646875
733.003,-0.640625
733.004,-0.621875
733.005,-0.640625
733.006,-0.6125
733.007,-0.6
733.008,-0.615625
733.009,-0.5875
733.01,-0.590625
733.011,-0.59375
733.012,-0.5875
733.013,-0.565625
733.014,-0.575
733.015,-0.575
733.016,-0.578125
733.017,-0.5625
733.018,-0.55625
733.019,-0.55625
733.02,-0.553125
733.021,-0.540625
733.022,-0.53125
733.023,-0.540625
733.024,-0.503125
733.025,-0.528125
733.026,-0.515625
733.027,-0.53125
733.028,-0.5375
733.029,-0.521875
733.03,-0.53125
733.031,-0.540625
733.032,-0.584375
733.033,-0.565625
733.034,-0.565625
733.035,-0.559375
733.036,-0.553125
733.037,-0.546875
733.038,-0.565625
733.039,-0.51875
733.04,-0.53125
733.041,-0.546875
733.042,-0.54375
733.043,-0.5125
733.044,-0.53125
733.045,-0.503125
733.046,-0.496875
733.047,-0.490625
733.048,-0.434375
733.049,-0.4125
733.05,-0.378125
733.051,-0.365625
733.052,-0.321875
733.053,-0.309375
733.054,-0.296875
733.055,-0.315625
733.056,-0.340625
733.057,-0.36875
733.058,-0.378125
733.059,-0.409375
733.06,-0.396875
733.061,-0.390625
733.062,-0.43125
733.063,-0.409375
733.064,-0.453125
733.065,-0.490625
733.066,-0.534375
733.067,-0.55625
733.068,-0.621875
733.069,-0.646875
733.07,-0.70625
733.071,-0.728125
733.072,-0.7375
733.073,-0.746875
733.074,-0.721875
733.075,-0.71875
733.076,-0.696875
733.077,-0.703125
733.078,-0.653125
733.079,-0.65625
733.08,-0.65
733.081,-0.640625
733.082,-0.6125
733.083,-0.615625
733.084,-0.6
733.085,-0.578125
733.086,-0.575
733.087,-0.546875
733.088,-0.521875
733.089,-0.515625
733.09,-0.5375
733.091,-0.5125
733.092,-0.51875
733.093,-0.509375
733.094,-0.509375
733.095,-0.509375
733.096,-0.515625
733.097,-0.53125
733.098,-0.51875
733.099,-0.5375
733.1,-0.534375
733.101,-0.546875
733.102,-0.5375
733.103,-0.55
733.104,-0.559375
733.105,-0.534375
733.106,-0.528125
733.107,-0.534375
733.108,-0.528125
733.109,-0.528125
733.11,-0.528125
733.111,-0.528125
733.112,-0.521875
733.113,-0.525
733.114,-0.51875
733.115,-0.509375
733.116,-0.521875
733.117,-0.490625
733.118,-0.459375
733.119,-0.471875
733.12,-0.478125
733.121,-0.45
733.122,-0.446875
733.123,-0.459375
733.124,-0.45
733.125,-0.45625
733.126,-0.425
733.127,-0.41875
733.128,-0.4125
733.129,-0.428125
733.13,-0.375
733.131,-0.396875
733.132,-0.40625
733.133,-0.415625
733.134,-0.396875
733.135,-0.409375
733.136,-0.421875
733.137,-0.41875
733.138,-0.409375
733.139,-0.403125
733.14,-0.415625
733.141,-0.415625
733.142,-0.421875
733.143,-0.415625
733.144,-0.421875
733.145,-0.409375
733.146,-0.41875
733.147,-0.425
733.148,-0.428125
733.149,-0.43125
733.15,-0.446875
733.151,-0.428125
733.152,-0.434375
733.153,-0.4625
733.154,-0.4375
733.155,-0.465625
733.156,-0.434375
733.157,-0.4375
733.158,-0.421875
733.159,-0.41875
733.16,-0.396875
733.161,-0.4
733.162,-0.378125
733.163,-0.371875
733.164,-0.371875
733.165,-0.365625
733.166,-0.36875
733.167,-0.328125
733.168,-0.378125
733.169,-0.353125
733.17,-0.375
733.171,-0.396875
733.172,-0.4
733.173,-0.425
733.174,-0.434375
733.175,-0.440625
733.176,-0.453125
733.177,-0.48125
733.178,-0.484375
733.179,-0.515625
733.18,-0.51875
733.181,-0.5375
733.182,-0.528125
733.183,-0.525
733.184,-0.525
733.185,-0.53125
733.186,-0.5375
733.187,-0.540625
733.188,-0.53125
733.189,-0.55
733.19,-0.58125
733.191,-0.584375
733.192,-0.60625
733.193,-0.609375
733.194,-0.60625
733.195,-0.61875
733.196,-0.6375
733.197,-0.640625
733.198,-0.66875
733.199,-0.653125
733.2,-0.65
733.201,-0.6375
733.202,-0.640625
733.203,-0.63125
733.204,-0.621875
733.205,-0.615625
733.206,-0.6
733.207,-0.646875
733.208,-0.603125
733.209,-0.5875
733.21,-0.6
733.211,-0.5875
733.212,-0.55625
733.213,-0.5875
733.214,-0.553125
733.215,-0.5375
733.216,-0.534375
733.217,-0.534375
733.218,-0.55
733.219,-0.540625
733.22,-0.546875
733.221,-0.525
733.222,-0.5625
733.223,-0.5375
733.224,-0.521875
733.225,-0.53125
733.226,-0.540625
733.227,-0.521875
733.228,-0.525
733.229,-0.528125
733.23,-0.484375
733.231,-0.503125
733.232,-0.478125
733.233,-0.484375
733.234,-0.484375
733.235,-0.496875
733.236,-0.48125
733.237,-0.51875
733.238,-0.5125
733.239,-0.50625
733.24,-0.534375
733.241,-0.553125
733.242,-0.590625
733.243,-0.578125
733.244,-0.603125
733.245,-0.621875
733.246,-0.628125
733.247,-0.596875
733.248,-0.5875
733.249,-0.590625
733.25,-0.5875
733.251,-0.565625
733.252,-0.55
733.253,-0.553125
733.254,-0.54375
733.255,-0.528125
733.256,-0.4875
733.257,-0.509375
733.258,-0.45
733.259,-0.43125
733.26,-0.35625
733.261,-0.3125
733.262,-0.234375
733.263,-0.16875
733.264,-0.103125
733.265,-0.009375
733.266,0.0875
733.267,0.1625
733.268,0.2125
733.269,0.321875
733.27,0.390625
733.271,0.48125
733.272,0.56875
733.273,0.709375
733.274,0.784375
733.275,0.8625
733.276,0.93125
733.277,0.99375
733.278,1.0625
733.279,1.0875
733.28,1.11875
733.281,1.125
733.282,1.053125
733.283,0.940625
733.284,0.853125
733.285,0.74375
733.286,0.60625
733.287,0.484375
733.288,0.384375
733.289,0.321875
733.29,0.25
733.291,0.159375
733.292,0.040625
733.293,-0.034375
733.294,-0.115625
733.295,-0.209375
733.296,-0.2875
733.297,-0.3875
733.298,-0.45
733.299,-0.46875
733.3,-0.525
733.301,-0.534375
733.302,-0.56875
733.303,-0.5875
733.304,-0.625
733.305,-0.584375
733.306,-0.625
733.307,-0.634375
733.308,-0.634375
733.309,-0.6375
733.31,-0.60625
733.311,-0.61875
733.312,-0.5875
733.313,-0.590625
733.314,-0.565625
733.315,-0.534375
733.316,-0.5375
733.317,-0.546875
733.318,-0.515625
733.319,-0.496875
733.32,-0.503125
733.321,-0.478125
733.322,-0.4625
733.323,-0.45
733.324,-0.475
733.325,-0.45625
733.326,-0.45625
733.327,-0.440625
733.328,-0.446875
733.329,-0.428125
733.33,-0.44375
733.331,-0.440625
733.332,-0.440625
733.333,-0.425
733.334,-0.45
733.335,-0.453125
733.336,-0.43125
733.337,-0.453125
733.338,-0.440625
733.339,-0.45
733.34,-0.45625
733.341,-0.46875
733.342,-0.446875
733.343,-0.453125
733.344,-0.428125
733.345,-0.425
733.346,-0.446875
733.347,-0.41875
733.348,-0.446875
733.349,-0.4375
733.35,-0.45625
733.351,-0.403125
733.352,-0.428125
733.353,-0.421875
733.354,-0.421875
733.355,-0.403125
733.356,-0.403125
733.357,-0.38125
733.358,-0.39375
733.359,-0.3875
733.36,-0.38125
733.361,-0.390625
733.362,-0.36875
733.363,-0.371875
733.364,-0.375
733.365,-0.36875
733.366,-0.35
733.367,-0.36875
733.368,-0.353125
733.369,-0.346875
733.37,-0.3625
733.371,-0.353125
733.372,-0.34375
733.373,-0.334375
733.374,-0.328125
733.375,-0.309375
733.376,-0.35
733.377,-0.328125
733.378,-0.325
733.379,-0.315625
733.38,-0.33125
733.381,-0.321875
733.382,-0.325
733.383,-0.3125
733.384,-0.2875
733.385,-0.2875
733.386,-0.271875
733.387,-0.284375
733.388,-0.25625
733.389,-0.253125
733.39,-0.24375
733.391,-0.271875
733.392,-0.278125
733.393,-0.296875
733.394,-0.3125
733.395,-0.325
733.396,-0.30625
733.397,-0.303125
733.398,-0.303125
733.399,-0.278125
733.4,-0.2875
733.401,-0.284375
733.402,-0.29375
733.403,-0.284375
733.404,-0.30625
733.405,-0.29375
733.406,-0.290625
733.407,-0.3125
733.408,-0.3
733.409,-0.303125
733.41,-0.303125
733.411,-0.31875
733.412,-0.2875
733.413,-0.290625
733.414,-0.246875
733.415,-0.271875
733.416,-0.26875
733.417,-0.240625
733.418,-0.221875
733.419,-0.228125
733.42,-0.228125
733.421,-0.215625
733.422,-0.225
733.423,-0.225
733.424,-0.24375
733.425,-0.225
733.426,-0.25
733.427,-0.234375
733.428,-0.2375
733.429,-0.196875
733.43,-0.178125
733.431,-0.184375
733.432,-0.16875
733.433,-0.146875
733.434,-0.159375
733.435,-0.14375
733.436,-0.140625
733.437,-0.178125
733.438,-0.15625
733.439,-0.18125
733.44,-0.153125
733.441,-0.159375
733.442,-0.10625
733.443,-0.146875
733.444,-0.128125
733.445,-0.121875
733.446,-0.1125
733.447,-0.103125
733.448,-0.09375
733.449,-0.065625
733.45,-0.05
733.451,-0.03125
733.452,-0.065625
733.453,0.009375
733.454,0.0
733.455,0.046875
733.456,0.08125
733.457,0.0875
733.458,0.065625
733.459,0.08125
733.46,0.103125
733.461,0.09375
733.462,0.121875
733.463,0.103125
733.464,0.0875
733.465,0.08125
733.466,0.090625
733.467,0.05
733.468,0.075
733.469,0.0625
733.47,0.059375
733.471,0.040625
733.472,0.034375
733.473,0.00625
733.474,0.00625
733.475,-0.003125
733.476,-0.0125
733.477,-0.009375
733.478,-0.003125
733.479,-0.00625
733.48,-0.00625
733.481,0.009375
733.482,0.003125
733.483,0.015625
733.484,0.003125
733.485,0.00625
733.486,-0.009375
733.487,-0.015625
733.488,-0.028125
733.489,-0.021875
733.49,-0.009375
733.491,-0.009375
733.492,0.01875
733.493,-0.003125
733.494,0.015625
733.495,0.00625
733.496,0.03125
733.497,0.003125
733.498,0.0125
733.499,0.03125
733.5,0.028125
733.501,0.025
733.502,0.021875
733.503,0.021875
733.504,-0.003125
733.505,0.021875
733.506,0.003125
733.507,0.021875
733.508,0.028125
733.509,0.003125
733.51,-0.009375
733.511,-0.025
733.512,-0.0375
733.513,-0.021875
733.514,-0.03125
733.515,-0.05625
733.516,-0.040625
733.517,-0.040625
733.518,-0.06875
733.519,-0.096875
733.52,-0.09375
733.521,-0.115625
733.522,-0.121875
733.523,-0.146875
733.524,-0.14375
733.525,-0.159375
733.526,-0.175
733.527,-0.165625
733.528,-0.171875
733.529,-0.175
733.53,-0.184375
733.531,-0.159375
733.532,-0.1875
733.533,-0.178125
733.534,-0.221875
733.535,-0.20625
733.536,-0.2375
733.537,-0.24375
733.538,-0.25625
733.539,-0.253125
733.54,-0.259375
733.541,-0.25
733.542,-0.246875
733.543,-0.26875
733.544,-0.253125
733.545,-0.275
733.546,-0.253125
733.547,-0.2375
733.548,-0.259375
733.549,-0.26875
733.55,-0.2375
733.551,-0.209375
733.552,-0.209375
733.553,-0.1875
733.554,-0.209375
733.555,-0.215625
733.556,-0.190625
733.557,-0.196875
733.558,-0.21875
733.559,-0.178125
733.56,-0.178125
733.561,-0.1875
733.562,-0.184375
733.563,-0.196875
733.564,-0.21875
733.565,-0.203125
733.566,-0.203125
733.567,-0.234375
733.568,-0.25625
733.569,-0.284375
733.57,-0.296875
733.571,-0.334375
733.572,-0.31875
733.573,-0.375
733.574,-0.365625
733.575,-0.39375
733.576,-0.421875
733.577,-0.421875
733.578,-0.409375
733.579,-0.415625
733.58,-0.40625
733.581,-0.3875
733.582,-0.403125
733.583,-0.35625
733.584,-0.353125
733.585,-0.33125
733.586,-0.340625
733.587,-0.340625
733.588,-0.346875
733.589,-0.353125
733.59,-0.346875
733.591,-0.3375
733.592,-0.334375
733.593,-0.321875
733.594,-0.325
733.595,-0.309375
733.596,-0.296875
733.597,-0.3125
733.598,-0.28125
733.599,-0.290625
733.6,-0.278125
733.601,-0.278125
733.602,-0.290625
733.603,-0.29375
733.604,-0.3
733.605,-0.278125
733.606,-0.290625
733.607,-0.26875
733.608,-0.259375
733.609,-0.259375
733.61,-0.259375
733.611,-0.24375
733.612,-0.253125
733.613,-0.234375
733.614,-0.246875
733.615,-0.2625
733.616,-0.25625
733.617,-0.234375
733.618,-0.234375
733.619,-0.240625
733.62,-0.234375
733.621,-0.228125
733.622,-0.23125
733.623,-0.253125
733.624,-0.259375
733.625,-0.253125
733.626,-0.228125
733.627,-0.228125
733.628,-0.221875
733.629,-0.215625
733.63,-0.215625
733.631,-0.215625
733.632,-0.203125
733.633,-0.171875
733.634,-0.165625
733.635,-0.15
733.636,-0.16875
733.637,-0.153125
733.638,-0.128125
733.639,-0.121875
733.64,-0.134375
733.641,-0.13125
733.642,-0.15
733.643,-0.184375
733.644,-0.196875
733.645,-0.234375
733.646,-0.275
733.647,-0.246875
733.648,-0.209375
733.649,-0.221875
733.65,-0.184375
733.651,-0.15625
733.652,-0.14375
733.653,-0.14375
733.654,-0.103125
733.655,-0.08125
733.656,-0.034375
733.657,-0.040625
733.658,-0.03125
733.659,-0.025
733.66,-0.021875
733.661,-0.034375
733.662,-0.084375
733.663,-0.109375
733.664,-0.190625
733.665,-0.24375
733.666,-0.296875
733.667,-0.325
733.668,-0.378125
733.669,-0.3875
733.67,-0.371875
733.671,-0.346875
733.672,-0.35
733.673,-0.346875
733.674,-0.325
733.675,-0.31875
733.676,-0.303125
733.677,-0.265625
733.678,-0.271875
733.679,-0.265625
733.68,-0.253125
733.681,-0.2625
733.682,-0.253125
733.683,-0.2375
733.684,-0.221875
733.685,-0.203125
733.686,-0.203125
733.687,-0.190625
733.688,-0.234375
733.689,-0.19375
733.69,-0.2
733.691,-0.19375
733.692,-0.196875
733.693,-0.19375
733.694,-0.20625
733.695,-0.203125
733.696,-0.203125
733.697,-0.2
733.698,-0.1875
733.699,-0.209375
733.7,-0.190625
733.701,-0.196875
733.702,-0.165625
733.703,-0.190625
733.704,-0.16875
733.705,-0.171875
733.706,-0.171875
733.707,-0.15
733.708,-0.146875
733.709,-0.153125
733.71,-0.15
733.711,-0.15625
733.712,-0.178125
733.713,-0.165625
733.714,-0.19375
733.715,-0.190625
733.716,-0.190625
733.717,-0.178125
733.718,-0.1875
733.719,-0.178125
733.72,-0.184375
733.721,-0.19375
733.722,-0.178125
733.723,-0.171875
733.724,-0.171875
733.725,-0.146875
733.726,-0.140625
733.727,-0.159375
733.728,-0.1375
733.729,-0.140625
733.73,-0.121875
733.731,-0.121875
733.732,-0.13125
733.733,-0.128125
733.734,-0.10625
733.735,-0.11875
733.736,-0.121875
733.737,-0.109375
733.738,-0.121875
733.739,-0.1
733.74,-0.121875
733.741,-0.071875
733.742,-0.078125
733.743,-0.06875
733.744,-0.04375
733.745,-0.03125
733.746,-0.05625
733.747,-0.015625
733.748,-0.0125
733.749,-0.0125
733.75,0.0
733.751,-0.0375
733.752,-0.034375
733.753,-0.034375
733.754,-0.040625
733.755,-0.046875
733.756,-0.0375
733.757,-0.04375
733.758,-0.034375
733.759,-0.034375
733.76,-0.0625
733.761,-0.059375
733.762,-0.025
733.763,-0.040625
733.764,-0.046875
733.765,-0.028125
733.766,-0.059375
733.767,-0.015625
733.768,-0.040625
733.769,-0.021875
733.77,-0.01875
733.771,0.00625
733.772,0.034375
733.773,0.065625
733.774,0.075
733.775,0.09375
733.776,0.10625
733.777,0.1
733.778,0.06875
733.779,0.0375
733.78,0.028125
733.781,-0.003125
733.782,-0.078125
733.783,-0.1125
733.784,-0.128125
733.785,-0.159375
733.786,-0.18125
733.787,-0.19375
733.788,-0.175
733.789,-0.13125
733.79,-0.140625
733.791,-0.128125
733.792,-0.1375
733.793,-0.121875
733.794,-0.1375
733.795,-0.1375
733.796,-0.15625
733.797,-0.15625
733.798,-0.175
733.799,-0.203125
733.8,-0.21875
733.801,-0.2125
733.802,-0.221875
733.803,-0.240625
733.804,-0.228125
733.805,-0.2625
733.806,-0.234375
733.807,-0.234375
733.808,-0.209375
733.809,-0.209375
733.81,-0.203125
733.811,-0.209375
733.812,-0.2
733.813,-0.19375
733.814,-0.2
733.815,-0.184375
733.816,-0.19375
733.817,-0.165625
733.818,-0.196875
733.819,-0.178125
733.82,-0.165625
733.821,-0.178125
733.822,-0.175
733.823,-0.15625
733.824,-0.184375
733.825,-0.1375
733.826,-0.1375
733.827,-0.140625
733.828,-0.115625
733.829,-0.115625
733.83,-0.134375
733.831,-0.146875
733.832,-0.121875
733.833,-0.171875
733.834,-0.15625
733.835,-0.159375
733.836,-0.159375
733.837,-0.196875
733.838,-0.190625
733.839,-0.18125
733.84,-0.159375
733.841,-0.159375
733.842,-0.171875
733.843,-0.159375
733.844,-0.18125
733.845,-0.16875
733.846,-0.15625
733.847,-0.153125
733.848,-0.1875
733.849,-0.184375
733.85,-0.18125
733.851,-0.190625
733.852,-0.196875
733.853,-0.178125
733.854,-0.190625
733.855,-0.1875
733.856,-0.153125
733.857,-0.171875
733.858,-0.165625
733.859,-0.1625
733.86,-0.16875
733.861,-0.178125
733.862,-0.184375
733.863,-0.203125
733.864,-0.196875
733.865,-0.228125
733.866,-0.215625
733.867,-0.225
733.868,-0.2375
733.869,-0.234375
733.87,-0.28125
733.871,-0.26875
733.872,-0.284375
733.873,-0.325
733.874,-0.328125
733.875,-0.36875
733.876,-0.3625
733.877,-0.3625
733.878,-0.328125
733.879,-0.321875
